Submission id,Participant id,Status,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Total rejections,Approval rate,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status
629e2937183d840d61822e9e,606389edd44e23139eeecd82,APPROVED,2022-06-06T16:20:07.254000Z,2022-06-06T16:57:38.766000Z,2022-06-08T19:17:11.417000Z,,2252,RNFS5HP5,177,1,100,21,Male,White,Poland,Poland,Poland,Polish,Yes,Unemployed (and job seeking)
629e29371b82ebd93c67621a,615484378ed6e9e648ce3ff9,APPROVED,2022-06-06T16:20:14.249000Z,2022-06-06T16:20:25.503000Z,2022-06-08T19:17:11.581000Z,,12,RNFS5HP5,144,0,100,19,Male,White,Portugal,Portugal,Portugal,Portuguese,DATA_EXPIRED,DATA_EXPIRED
629e2937c387809899742dea,615aff05691d41b8ce734ca0,APPROVED,2022-06-06T16:20:27.088000Z,2022-06-06T17:03:02.770000Z,2022-06-08T19:17:11.725000Z,,2556,RNFS5HP5,167,2,100,26,Female,Black,South Africa,South Africa,South Africa,English,Yes,Part-Time
629e2937d50a87284e405d07,59e5a69916ecc200016fefdb,APPROVED,2022-06-06T16:20:07.914000Z,2022-06-06T18:06:04.724000Z,2022-06-08T19:17:11.859000Z,,6357,RNFS5HP5,470,3,100,39,Male,White,Mexico,Mexico,Mexico,Spanish,No,Full-Time
629e2938286641337d1fc6fc,60ca64ec4ea478fcb4d87165,APPROVED,2022-06-06T16:20:10.820000Z,2022-06-06T17:13:03.322000Z,2022-06-08T19:17:11.988000Z,,3173,RNFS5HP5,173,3,98,38,Female,White,Portugal,Portugal,Portugal,Portuguese,No,Full-Time
629e2938323ae5dca4d2870b,5ea936e503a71a000af12d7b,APPROVED,2022-06-06T16:20:08.564000Z,2022-06-06T17:12:38.161000Z,2022-06-08T19:17:12.135000Z,,3150,RNFS5HP5,441,0,100,25,Male,White,Poland,Poland,Poland,Polish,Yes,Full-Time
629e29386a48bad08f3047cb,6171bb437294183a6152c189,APPROVED,2022-06-06T16:20:08.087000Z,2022-06-06T17:02:08.292000Z,2022-06-08T19:17:12.280000Z,,2521,RNFS5HP5,115,0,100,20,Male,White,Poland,Poland,Poland,Polish,Yes,Full-Time
629e2938abaa068288275189,59a7cfeb7ff2320001ec59d9,APPROVED,2022-06-06T16:20:12.316000Z,2022-06-06T17:22:57.286000Z,2022-06-08T19:17:12.420000Z,,3765,RNFS5HP5,1224,8,99,53,Female,Mixed,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
629e29390b6b8395892499d5,574027971407a30010773dd7,APPROVED,2022-06-06T16:20:19.285000Z,2022-06-06T17:13:14.232000Z,2022-06-08T19:17:12.543000Z,,3175,RNFS5HP5,585,7,99,33,Female,Mixed,United Kingdom,United Kingdom,United Kingdom,English,No,DATA_EXPIRED
629e29390d47c7f9d00f1e70,616ab1b6df359dcb87a8b0e5,APPROVED,2022-06-06T16:20:23.154000Z,2022-06-06T17:07:14.812000Z,2022-06-08T19:17:12.664000Z,,2812,RNFS5HP5,250,0,100,45,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
629e29391c424e29fcbc9b04,615767861330080eb8cad21c,APPROVED,2022-06-06T16:20:09.741000Z,2022-06-06T17:05:49.806000Z,2022-06-08T19:17:12.801000Z,,2741,RNFS5HP5,89,3,98,36,Female,Black,Zimbabwe,South Africa,Zimbabwe,English,DATA_EXPIRED,Part-Time
629e2939785f4070dc0f0534,6081e753b16df5194cf90f49,APPROVED,2022-06-06T16:20:09.892000Z,2022-06-06T17:05:34.375000Z,2022-06-08T19:17:12.969000Z,,2725,RNFS5HP5,164,0,100,20,Female,White,Poland,Poland,Poland,Polish,DATA_EXPIRED,Unemployed (and job seeking)
629e2939dc782c4e511de2b2,5f29c1d32f98741444b505df,APPROVED,2022-06-06T16:20:09.009000Z,2022-06-06T17:11:53.159000Z,2022-06-08T19:17:13.103000Z,,3105,RNFS5HP5,278,3,98,33,Male,White,Poland,Poland,Poland,Polish,DATA_EXPIRED,Part-Time
629e2939f5a6449a5fe8a1a6,60eeccb71b5a4f4b0d3496fb,APPROVED,2022-06-06T16:20:11.282000Z,2022-06-06T17:07:06.337000Z,2022-06-08T19:17:13.637000Z,,2816,RNFS5HP5,81,0,100,19,Male,White,Poland,Poland,Poland,Polish,DATA_EXPIRED,DATA_EXPIRED
629e2953ac3392eedc78f009,60fbc53a81120344612e0d08,APPROVED,2022-06-06T16:20:46.650000Z,2022-06-06T17:12:07.401000Z,2022-06-08T19:17:13.776000Z,,3081,RNFS5HP5,227,6,97,21,Male,White,Portugal,Portugal,Portugal,Portuguese,No,Unemployed (and job seeking)
629e2bc41eb93473a56fb9ae,5e73ded1027e893642055f86,APPROVED,2022-06-06T16:31:02.386000Z,2022-06-06T17:26:57.378000Z,2022-06-08T19:17:13.912000Z,,3355,RNFS5HP5,362,1,100,25,Female,White,Greece,Greece,Greece,Greek,No,Full-Time
629e39b191bd718d9e9ab8b9,603a293ee62ae15da2674441,APPROVED,2022-06-06T17:30:27.182000Z,2022-06-06T18:19:07.826000Z,2022-06-08T19:17:14.061000Z,,2921,RNFS5HP5,240,1,100,20,Male,White,Poland,Poland,Poland,Polish,Yes,Unemployed (and job seeking)
